t_rx_iso,msg_seq,t_tx_ns,t_rx_ns,payload_app,payload_envelope,lat_ms,clock_skew
2025-09-20 04:00:06.285,41,1758351606102264666,1758351606285425603,38,134,183.161,0
2025-09-20 04:10:04.539,42,1758352204488508531,1758352204539133617,39,135,50.625,0
2025-09-20 04:20:04.781,43,1758352804738835782,1758352804781763334,39,135,42.928,0
2025-09-20 04:30:06.139,44,1758353405992874173,1758353406139577639,39,135,146.703,0
2025-09-20 04:40:05.888,45,1758354004348538710,1758354005888643334,39,135,1540.105,0
2025-09-20 04:50:04.118,46,1758354604103203372,1758354604118396166,38,134,15.193,0
2025-09-20 05:00:09.224,47,1758355207316070692,1758355209224862119,39,135,1908.791,0
2025-09-20 05:10:05.711,48,1758355804411674444,1758355805711139312,39,135,1299.465,0
2025-09-20 05:20:06.141,49,1758356403903903560,1758356406141072008,39,135,2237.168,0
2025-09-20 05:30:07.404,50,1758357007349210642,1758357007404702324,39,135,55.492,0
2025-09-20 05:40:07.792,51,1758357607615858340,1758357607792924743,39,135,177.066,0
2025-09-20 05:50:07.796,52,1758358207009075448,1758358207796879000,38,134,787.804,0
2025-09-20 06:00:05.173,53,1758358805009944737,1758358805173317258,38,134,163.373,0
2025-09-20 06:10:06.634,54,1758359406386292154,1758359406634759446,39,135,248.467,0
2025-09-20 06:20:05.035,55,1758360004821481705,1758360005035173647,39,135,213.692,0
2025-09-20 06:30:06.423,56,1758360604247577162,1758360606423759361,38,134,2176.182,0
2025-09-20 06:40:07.849,57,1758361207627127267,1758361207849906782,39,135,222.78,0
2025-09-20 06:50:07.296,58,1758361807070234923,1758361807296947148,38,134,226.712,0
2025-09-20 07:00:04.531,59,1758362404477824838,1758362404531770606,39,135,53.946,0
2025-09-20 07:10:04.730,60,1758363004715307836,1758363004730468792,39,135,15.161,0
2025-09-20 07:20:03.934,61,1758363603918723710,1758363603934183091,39,135,15.459,0
2025-09-20 07:30:04.277,62,1758364204124051673,1758364204277334285,38,134,153.283,0
2025-09-20 07:40:04.713,63,1758364804464551157,1758364804713357366,39,135,248.806,0
2025-09-20 07:50:08.346,64,1758365406912535824,1758365408346622441,39,135,1434.087,0
2025-09-20 08:00:13.868,65,1758366013556853703,1758366013868876213,39,135,312.023,0
2025-09-20 08:10:16.312,66,1758366616082875999,1758366616312369183,38,134,229.493,0
2025-09-20 08:20:06.651,67,1758367206506357932,1758367206651434388,39,135,145.076,0
2025-09-20 08:30:10.222,68,1758367808850044055,1758367810222876990,39,135,1372.833,0
2025-09-20 08:40:04.559,69,1758368404429915618,1758368404559075560,39,135,129.16,0
2025-09-20 08:50:04.793,70,1758369004748122696,1758369004793285777,39,135,45.163,0
2025-09-20 09:00:05.323,71,1758369603994889099,1758369605323079665,39,135,1328.191,0
2025-09-20 09:10:04.835,72,1758370204517643243,1758370204835725054,39,135,318.082,0
2025-09-20 09:20:06.382,73,1758370806054821930,1758370806381995953,38,134,327.174,0
2025-09-20 09:30:08.432,74,1758371406588417651,1758371408432530807,39,135,1844.113,0
2025-09-20 09:40:06.744,75,1758372004641671244,1758372006744226095,39,135,2102.555,0
2025-09-20 09:50:03.974,76,1758372603959134825,1758372603974453465,39,135,15.319,0
2025-09-20 10:00:16.659,77,1758373215185269847,1758373216659488559,38,134,1474.219,0
2025-09-20 10:10:03.872,78,1758373803857459874,1758373803872358673,39,135,14.899,0
2025-09-20 10:20:04.165,79,1758374404093634718,1758374404165328119,38,134,71.693,0
2025-09-20 10:30:04.436,80,1758375004376275505,1758375004436061300,39,135,59.786,0
2025-09-20 10:40:04.707,81,1758375604640942960,1758375604707979377,39,135,67.036,0
2025-09-20 10:50:04.057,82,1758376203909998639,1758376204057810921,39,135,147.812,0
2025-09-20 11:00:04.328,83,1758376804274476281,1758376804328403267,39,135,53.927,0
2025-09-20 11:10:04.600,84,1758377404542466586,1758377404600609039,39,135,58.142,0
2025-09-20 11:20:04.871,85,1758378004790660514,1758378004871597575,39,135,80.937,0
2025-09-20 11:30:04.221,86,1758378604076430166,1758378604221110841,38,134,144.681,0
2025-09-20 11:40:04.492,87,1758379204415588899,1758379204492226564,39,135,76.638,0
2025-09-20 11:50:04.764,88,1758379804684513118,1758379804764161919,39,135,79.649,0
2025-09-20 12:00:04.113,89,1758380403968474082,1758380404113478686,39,135,145.005,0
2025-09-20 12:10:04.384,90,1758381004330905515,1758381004384370769,39,135,53.465,0
2025-09-20 12:20:04.655,91,1758381604590758124,1758381604655923109,39,135,65.165,0
2025-09-20 12:30:08.111,92,1758382207857611661,1758382208111626809,39,135,254.015,0
2025-09-20 12:40:05.589,93,1758382805324492683,1758382805589323118,39,135,264.83,0
2025-09-20 12:50:05.038,94,1758383404772643686,1758383405038850009,39,135,266.206,0
2025-09-20 13:00:04.466,95,1758384004248841787,1758384004466196877,38,134,217.355,0
2025-09-20 13:10:04.730,96,1758384604668083276,1758384604730918913,39,135,62.836,0
2025-09-20 13:20:05.947,97,1758385205935677260,1758385205947007242,39,135,11.33,0
2025-09-20 13:30:04.301,98,1758385804166694789,1758385804301212986,38,134,134.518,0
2025-09-20 13:40:05.525,99,1758386405511291815,1758386405525966533,39,135,14.675,0
2025-09-20 13:50:06.831,100,1758387005731454590,1758387006831702128,39,135,1100.248,0
2025-09-20 14:00:04.183,101,1758387604048717858,1758387604183566427,38,134,134.849,0
2025-09-20 14:10:09.049,102,1758388207376492858,1758388209049954179,39,135,1673.461,0
2025-09-20 14:20:04.653,103,1758388804262166102,1758388804653879092,38,134,391.713,0
2025-09-20 14:30:06.005,104,1758389405844439620,1758389406005253633,39,135,160.814,0
2025-09-20 14:40:05.456,105,1758390004221806110,1758390005456157578,38,134,1234.351,0
2025-09-20 14:50:04.710,106,1758390604662913556,1758390604710539753,39,135,47.626,0
2025-09-20 15:00:07.051,107,1758391206914296424,1758391207051079407,39,135,136.783,0
2025-09-20 15:10:12.020,108,1758391809265823942,1758391812020273578,38,134,2754.45,0
2025-09-20 15:20:06.107,109,1758392405232151085,1758392406107215384,38,134,875.064,0
2025-09-20 15:30:04.619,110,1758393004318225661,1758393004619427071,39,135,301.201,0
2025-09-20 15:40:05.987,111,1758393605820335319,1758393605987478596,39,135,167.143,0
2025-09-20 15:50:06.497,112,1758394206203673851,1758394206497559965,38,134,293.886,0
2025-09-20 16:00:05.703,113,1758394805688260719,1758394805703098729,39,135,14.838,0
2025-09-20 16:10:05.505,114,1758395404891229847,1758395405505748924,39,135,614.519,0
2025-09-20 16:20:10.197,115,1758396008715431878,1758396010197826834,39,135,1482.395,0
2025-09-20 16:30:05.693,116,1758396605395194681,1758396605693981583,39,135,298.787,0
2025-09-20 16:40:07.082,117,1758397206891770890,1758397207082670965,39,135,190.9,0
2025-09-20 16:50:08.739,118,1758397806289918554,1758397808739476462,39,135,2449.558,0
2025-09-20 17:00:04.984,119,1758398404927424682,1758398404984882008,39,135,57.457,0
2025-09-20 17:10:04.292,120,1758399004198347193,1758399004292412172,38,134,94.065,0
2025-09-20 17:20:04.678,121,1758399604492488341,1758399604678328726,39,135,185.84,0
2025-09-20 17:30:06.892,122,1758400206877026271,1758400206892476382,39,135,15.45,0
2025-09-20 17:40:06.139,123,1758400806112832109,1758400806139777316,38,134,26.945,0
2025-09-20 17:50:07.540,124,1758401407356970637,1758401407540788331,39,135,183.818,0
2025-09-20 18:00:04.963,125,1758402004761191099,1758402004963634215,39,135,202.443,0
2025-09-20 18:10:07.181,126,1758402604159847479,1758402607181851387,38,134,3022.004,0
2025-09-20 18:20:07.515,127,1758403207366328272,1758403207515402342,39,135,149.074,0
2025-09-20 18:30:04.717,128,1758403804702879607,1758403804717761952,39,136,14.882,0
2025-09-20 18:40:05.218,129,1758404404905977351,1758404405218811017,39,136,312.834,0
2025-09-20 18:50:05.550,130,1758405005428474759,1758405005550313460,39,136,121.839,0
2025-09-20 19:00:05.015,131,1758405604749258883,1758405605015989518,39,136,266.731,0
2025-09-20 19:10:08.451,132,1758406208237021579,1758406208451050061,38,135,214.028,0
2025-09-20 19:20:08.152,133,1758406807635516864,1758406808152738820,39,136,517.222,0
2025-09-20 19:30:06.634,134,1758407406364101433,1758407406634690504,39,136,270.589,0
2025-09-20 19:40:04.927,135,1758408004842111621,1758408004927118316,39,136,85.007,0
2025-09-20 19:50:04.344,136,1758408604131672689,1758408604344150057,38,135,212.477,0
2025-09-20 20:00:05.722,137,1758409205532040079,1758409205722824530,39,136,190.784,0
2025-09-20 20:10:05.188,138,1758409804918102527,1758409805188156465,39,136,270.054,0
2025-09-20 20:20:07.704,139,1758410407402893777,1758410407704375962,39,136,301.482,0
2025-09-20 20:30:06.037,140,1758411004912622176,1758411006037895294,39,136,1125.273,0
2025-09-20 20:40:07.297,141,1758411607231816089,1758411607297670998,38,135,65.855,0
2025-09-20 20:50:04.776,142,1758412204484785534,1758412204776350414,39,136,291.565,0
2025-09-20 21:00:05.994,143,1758412803978855039,1758412805994559917,39,136,2015.705,0
2025-09-20 21:10:05.426,144,1758413404209109418,1758413405426542626,38,135,1217.433,0
2025-09-20 21:20:04.952,145,1758414004634967702,1758414004952320417,39,136,317.353,0
2025-09-20 21:30:05.176,146,1758414605162160967,1758414605176805773,38,135,14.645,0
2025-09-20 21:40:08.945,147,1758415208376588862,1758415208945928093,39,136,569.339,0
2025-09-20 21:50:06.397,148,1758415806163875822,1758415806397075267,38,135,233.199,0
2025-09-20 22:00:04.868,149,1758416404603099594,1758416404868815528,39,136,265.716,0
2025-09-20 22:10:05.346,150,1758417005078736592,1758417005346764744,38,135,268.028,0
2025-09-20 22:20:04.725,151,1758417604541111323,1758417604725274206,39,136,184.163,0
2025-09-20 22:30:05.855,152,1758418204926208316,1758418205855576508,39,136,929.368,0
2025-09-20 22:40:05.131,153,1758418805069942812,1758418805131576961,38,135,61.634,0
2025-09-20 22:50:06.456,154,1758419406345227730,1758419406456373348,39,136,111.146,0
2025-09-20 23:00:05.809,155,1758420005662801673,1758420005809841721,39,136,147.04,0
2025-09-20 23:10:07.204,156,1758420607023805626,1758420607204913787,38,135,181.108,0
2025-09-20 23:20:10.665,157,1758421210409318134,1758421210665647958,39,136,256.33,0
2025-09-20 23:30:07.118,158,1758421806850356181,1758421807118812478,39,136,268.456,0
2025-09-20 23:40:04.650,159,1758422404328592073,1758422404650095820,39,136,321.504,0
2025-09-20 23:50:04.873,160,1758423004857339637,1758423004873046334,39,136,15.707,0
2025-09-21 00:00:05.290,161,1758423605092511010,1758423605290754564,38,135,198.244,0
2025-09-21 00:10:06.755,162,1758424204475242113,1758424206755072085,39,136,2279.83,0
2025-09-21 00:20:04.996,163,1758424804955940901,1758424804996340306,39,136,40.399,0
2025-09-21 00:30:08.238,164,1758425408212587284,1758425408238616892,38,135,26.03,0
2025-09-21 00:40:05.509,165,1758426004442284097,1758426005509857698,39,136,1067.574,0
2025-09-21 00:50:06.822,166,1758426606706944630,1758426606822143204,39,136,115.199,0
2025-09-21 01:00:05.236,167,1758427205037096657,1758427205236857131,38,135,199.76,0
2025-09-21 01:10:10.756,168,1758427810452994004,1758427810756454186,39,136,303.46,0
2025-09-21 01:20:07.727,169,1758428406951493678,1758428407727741634,39,136,776.248,0
2025-09-21 01:30:05.189,170,1758429004934318565,1758429005189576204,39,136,255.258,0
2025-09-21 01:40:06.447,171,1758429606381085315,1758429606447775706,39,136,66.69,0
2025-09-21 01:50:04.731,172,1758430204632003995,1758430204731094045,39,136,99.09,0
2025-09-21 02:00:09.191,173,1758430808923265011,1758430809191862985,39,136,268.598,0
2025-09-21 02:10:04.415,174,1758431404403439565,1758431404415810104,39,136,12.371,0
2025-09-21 02:20:05.741,175,1758432005617547911,1758432005741866381,39,136,124.318,0
2025-09-21 02:30:04.960,176,1758432604945490719,1758432604960965317,39,136,15.475,0
2025-09-21 02:40:08.768,177,1758433208183201009,1758433208768007693,38,135,584.807,0
2025-09-21 02:50:11.984,178,1758433811969228330,1758433811984454480,39,136,15.226,0
2025-09-21 03:00:05.441,179,1758434405195388118,1758434405441153654,38,135,245.766,0
2025-09-21 03:10:04.799,180,1758435004642889625,1758435004799789821,39,136,156.9,0
2025-09-21 03:20:05.285,181,1758435605015826800,1758435605285921424,38,135,270.095,0
2025-09-21 03:30:07.711,182,1758436207498580527,1758436207711966941,39,136,213.386,0
2025-09-21 03:40:07.113,183,1758436806900581902,1758436807113122736,39,136,212.541,0
2025-09-21 03:50:04.350,184,1758437404322583034,1758437404350488404,39,136,27.905,0
2025-09-21 04:00:07.818,185,1758438007552128157,1758438007818246829,39,136,266.119,0
2025-09-21 04:10:07.286,186,1758438607032643693,1758438607286366672,38,135,253.723,0
2025-09-21 04:20:07.665,187,1758439207493141097,1758439207665965685,39,136,172.825,0
2025-09-21 04:30:08.084,188,1758439807845855165,1758439808084142063,39,136,238.287,0
2025-09-21 04:40:04.409,189,1758440404293871652,1758440404409216009,39,136,115.344,0
2025-09-21 04:50:04.680,190,1758441004608241113,1758441004680440054,39,136,72.199,0
2025-09-21 05:00:05.179,191,1758441604878157090,1758441605179796379,39,136,301.639,0
2025-09-21 05:10:06.648,192,1758442206392351454,1758442206648777398,39,136,256.426,0
2025-09-21 05:20:06.295,193,1758442805830572197,1758442806295757947,39,136,465.186,0
2025-09-21 05:30:07.770,194,1758443407500829357,1758443407770579457,39,136,269.75,0
2025-09-21 05:40:05.212,195,1758444004981879671,1758444005212603918,39,136,230.724,0
2025-09-21 05:50:05.483,196,1758444605396973424,1758444605483908755,39,136,86.935,0
2025-09-21 06:00:07.846,197,1758445207667294198,1758445207846713936,39,136,179.42,0
2025-09-21 06:10:08.083,198,1758445808058342429,1758445808083157325,38,135,24.815,0
2025-09-21 06:20:07.572,199,1758446407293535171,1758446407572735944,39,136,279.201,0
2025-09-21 06:30:07.884,200,1758447007769506244,1758447007884981842,39,136,115.476,0
2025-09-21 06:40:06.418,201,1758447605103755638,1758447606418961975,38,135,1315.206,0
2025-09-21 06:50:04.817,202,1758448204628822768,1758448204817051711,39,136,188.229,0
2025-09-21 07:00:05.147,203,1758448805022567342,1758448805147623475,38,135,125.056,0
2025-09-21 07:10:08.490,204,1758449407352079685,1758449408490727593,39,136,1138.648,0
2025-09-21 07:20:04.762,205,1758450004689086060,1758450004762787045,39,136,73.701,0
2025-09-21 07:30:09.331,206,1758450607970870241,1758450609331504909,39,136,1360.635,0
2025-09-21 07:40:14.830,207,1758451214543953274,1758451214830701836,39,136,286.749,0
2025-09-21 07:50:05.987,208,1758451805034896758,1758451805987017718,38,135,952.121,0
2025-09-21 08:00:06.287,209,1758452406181777222,1758452406287183060,38,135,105.406,0
2025-09-21 08:10:04.724,210,1758453004477015541,1758453004724744869,39,136,247.729,0
2025-09-21 08:20:07.061,211,1758453606929260986,1758453607061210847,39,136,131.95,0
2025-09-21 08:30:05.456,212,1758454205272826405,1758454205456582816,39,136,183.756,0
2025-09-21 08:40:04.824,213,1758454804661992741,1758454804823990155,39,136,161.997,0
2025-09-21 08:50:05.099,214,1758455405043896054,1758455405099859419,38,135,55.963,0
2025-09-21 09:00:17.567,215,1758456017284754020,1758456017567130927,39,136,282.377,0
2025-09-21 09:10:04.908,216,1758456604753687078,1758456604908623940,39,136,154.937,0
2025-09-21 09:20:05.178,217,1758457205131284022,1758457205178739299,38,135,47.455,0
2025-09-21 09:30:05.574,218,1758457805392811676,1758457805574188844,39,136,181.377,0
2025-09-21 09:40:04.976,219,1758458404779123332,1758458404976831896,39,136,197.709,0
2025-09-21 09:50:05.471,220,1758459005199060798,1758459005471582172,38,135,272.521,0
2025-09-21 10:00:04.676,221,1758459604661621789,1758459604676091470,39,136,14.47,0
2025-09-21 10:10:06.881,222,1758460206867184394,1758460206881573954,39,136,14.39,0
2025-09-21 10:20:06.624,223,1758460806102298130,1758460806624895863,38,135,522.598,0
2025-09-21 10:30:06.132,224,1758461405827841460,1758461406132776206,39,136,304.935,0
2025-09-21 10:40:07.508,225,1758462007318199963,1758462007508587834,39,136,190.388,0
2025-09-21 10:50:08.814,226,1758462607694063753,1758462608814163726,39,136,1120.1,0
2025-09-21 11:00:06.283,227,1758463206025724136,1758463206283071153,38,135,257.347,0
2025-09-21 11:10:08.868,228,1758463808493609772,1758463808868298786,39,136,374.689,0
2025-09-21 11:20:11.272,229,1758464411089970311,1758464411272925716,38,135,182.955,0
2025-09-21 11:30:04.514,230,1758465004457372180,1758465004514820886,39,136,57.449,0
2025-09-21 11:40:04.962,231,1758465604701121091,1758465604962687674,39,136,261.567,0
2025-09-21 11:50:35.514,232,1758466235193830686,1758466235514636100,38,135,320.805,0
2025-09-21 12:00:06.728,233,1758466806713158033,1758466806728946935,39,136,15.789,0
2025-09-21 12:10:06.081,234,1758467405934100397,1758467406081096552,39,136,146.996,0
2025-09-21 12:20:05.485,235,1758468005296211999,1758468005485194027,39,136,188.982,0
2025-09-21 12:30:17.800,236,1758468617676614872,1758468617800405481,39,136,123.791,0
2025-09-21 12:40:06.098,237,1758469205004603622,1758469206097992809,38,135,1093.389,0
2025-09-21 12:50:05.493,238,1758469805310080996,1758469805493189778,39,136,183.109,0
2025-09-21 13:00:08.721,239,1758470408692397526,1758470408721401611,39,136,29.004,0
2025-09-21 13:10:06.898,240,1758471004924812263,1758471006898228935,39,136,1973.417,0
2025-09-21 13:20:07.345,241,1758471607119896390,1758471607345412422,38,135,225.516,0
2025-09-21 13:30:06.811,242,1758472206555132318,1758472206811199583,39,136,256.067,0
2025-09-21 13:40:10.806,243,1758472810007825064,1758472810806274046,38,135,798.449,0
2025-09-21 13:50:16.318,244,1758473416029986756,1758473416318175132,38,135,288.188,0
2025-09-21 14:00:08.785,245,1758474008502438374,1758474008785220307,39,136,282.782,0
2025-09-21 14:10:07.223,246,1758474606989027434,1758474607223788392,39,136,234.761,0
2025-09-21 14:20:04.529,247,1758475204435244727,1758475204529834746,39,136,94.59,0
2025-09-21 14:30:04.775,248,1758475804736118767,1758475804775821590,39,136,39.703,0
2025-09-21 14:40:08.134,249,1758476406993350109,1758476408134569666,39,136,1141.22,0
2025-09-21 14:50:06.439,250,1758477006348740564,1758477006439586852,39,136,90.846,0
2025-09-21 15:00:15.863,251,1758477615625673078,1758477615863713854,39,136,238.041,0
2025-09-21 15:10:05.090,252,1758478205075988618,1758478205090632434,38,135,14.644,0
2025-09-21 15:20:06.507,253,1758478806292995184,1758478806507817305,39,136,214.822,0
2025-09-21 15:30:17.717,254,1758479417702801227,1758479417717940992,39,136,15.14,0
2025-09-21 15:40:19.936,255,1758480019920708053,1758480019936240892,39,136,15.533,0
2025-09-21 15:50:08.310,256,1758480608152488962,1758480608310918295,38,135,158.429,0
2025-09-21 16:00:07.768,257,1758481207521118605,1758481207768650317,39,136,247.532,0
2025-09-21 16:10:05.519,258,1758481804979194826,1758481805519791272,39,136,540.596,0
2025-09-21 16:20:07.742,259,1758482407718652450,1758482407742728313,39,136,24.076,0
2025-09-21 16:30:07.143,260,1758483006948552792,1758483007143829343,39,136,195.277,0
2025-09-21 16:40:07.435,261,1758483607354499672,1758483607435482462,39,136,80.983,0
2025-09-21 16:50:04.705,262,1758484204643607352,1758484204705198988,39,136,61.592,0
2025-09-21 17:00:05.220,263,1758484804911437662,1758484805220291791,39,136,308.854,0
2025-09-21 17:10:04.495,264,1758485404411208936,1758485404495049663,39,136,83.841,0
2025-09-21 17:20:07.273,265,1758486004687432153,1758486007273072102,39,136,2585.64,0
2025-09-21 17:30:04.498,266,1758486604483724565,1758486604498673117,39,136,14.949,0
2025-09-21 17:40:06.724,267,1758487206709207726,1758487206724201900,39,136,14.994,0
2025-09-21 17:50:06.139,268,1758487804932136276,1758487806139169469,39,136,1207.033,0
2025-09-21 18:00:05.352,269,1758488405337285283,1758488405352326200,39,136,15.041,0
2025-09-21 18:10:06.833,270,1758489006544717698,1758489006833494031,39,136,288.776,0
2025-09-21 18:20:10.127,271,1758489610049380555,1758489610127866369,38,135,78.486,0
2025-09-21 18:30:05.503,272,1758490205335355124,1758490205503915857,39,136,168.561,0
2025-09-21 18:40:07.770,273,1758490806711754723,1758490807770484955,39,136,1058.73,0
2025-09-21 18:50:08.294,274,1758491407982636101,1758491408294324720,39,136,311.689,0
2025-09-21 19:00:04.709,275,1758492004478467726,1758492004709535002,39,136,231.067,0
2025-09-21 19:10:05.202,276,1758492604904188616,1758492605202709603,39,136,298.521,0
2025-09-21 19:20:16.558,277,1758493216419584144,1758493216558644320,39,136,139.06,0
2025-09-21 19:30:08.077,278,1758493807760513116,1758493808077492801,39,136,316.98,0
2025-09-21 19:40:06.729,279,1758494405261182280,1758494406729727866,38,135,1468.546,0
2025-09-21 19:50:05.180,280,1758495004933660009,1758495005180719009,39,136,247.059,0
2025-09-21 20:00:17.603,281,1758495617400890694,1758495617603609219,39,136,202.719,0
2025-09-21 20:10:07.824,282,1758496207809496652,1758496207824949549,39,136,15.453,0
2025-09-21 20:20:05.140,283,1758496805046319807,1758496805140010976,38,135,93.691,0
2025-09-21 20:30:06.181,284,1758497404323547434,1758497406181606672,39,136,1858.059,0
2025-09-21 20:40:07.526,285,1758498004393077836,1758498007526066484,39,136,3132.989,0
2025-09-21 20:40:08.552,286,1758498008537235345,1758498008552728388,39,136,15.493,0
2025-09-21 20:50:07.894,287,1758498607741089510,1758498607894222978,39,136,153.133,0
2025-09-21 21:00:05.150,288,1758499205108808945,1758499205150040876,38,135,41.232,0
2025-09-21 21:10:04.555,289,1758499804351371071,1758499804555806932,39,136,204.436,0
2025-09-21 21:20:07.769,290,1758500407753637155,1758500407769247084,39,136,15.61,0
2025-09-21 21:30:07.251,291,1758501006974697509,1758501007251170285,39,136,276.473,0
2025-09-21 21:40:05.650,292,1758501605462418205,1758501605650735880,39,136,188.318,0
2025-09-21 21:50:05.980,293,1758502205859438684,1758502205980176509,39,136,120.738,0
2025-09-21 22:00:07.216,294,1758502807178003206,1758502807216288634,38,135,38.285,0
2025-09-21 22:10:18.418,295,1758503417409310434,1758503418418268688,39,136,1008.958,0
2025-09-21 22:20:07.629,296,1758504007605186389,1758504007629354787,39,136,24.168,0
2025-09-21 22:30:07.574,297,1758504605817032205,1758504607574193881,39,136,1757.162,0
2025-09-21 22:40:06.797,298,1758505206781988470,1758505206797312138,39,136,15.324,0
2025-09-21 22:50:17.197,299,1758505817017409426,1758505817197115387,38,135,179.706,0
2025-09-21 23:00:05.397,300,1758506405381788365,1758506405397320695,39,136,15.532,0
2025-09-21 23:10:07.655,301,1758507007583393661,1758507007655198379,39,136,71.805,0
2025-09-21 23:20:04.969,302,1758507604840038346,1758507604969235512,39,136,129.197,0
2025-09-21 23:30:05.222,303,1758508205183344986,1758508205222714935,38,135,39.37,0
2025-09-21 23:40:05.655,304,1758508805418481946,1758508805655328462,39,136,236.847,0
2025-09-21 23:50:06.149,305,1758509405852022949,1758509406149345647,39,136,297.323,0
2025-09-22 00:00:08.528,306,1758510008364166019,1758510008528424540,39,136,164.259,0
2025-09-22 00:10:06.101,307,1758510604736159845,1758510606101002494,39,136,1364.843,0
2025-09-22 00:20:07.454,308,1758511207309812398,1758511207454175113,39,136,144.363,0
2025-09-22 00:30:04.845,309,1758511804652650718,1758511804845603823,39,136,192.953,0
2025-09-22 00:40:14.176,310,1758512414064917130,1758512414176423930,38,135,111.507,0
2025-09-22 00:50:06.804,311,1758513006386126804,1758513006804917363,39,136,418.791,0
2025-09-22 01:00:07.230,312,1758513607010410037,1758513607230420232,38,135,220.01,0
2025-09-22 01:10:06.673,313,1758514206440484748,1758514206673659669,39,136,233.175,0
2025-09-22 01:20:05.097,314,1758514804872133266,1758514805097288095,39,136,225.155,0
2025-09-22 01:30:04.320,315,1758515404311519108,1758515404320347845,39,136,8.829,0
2025-09-22 01:30:05.347,316,1758515405332380237,1758515405346993557,39,136,14.613,0
2025-09-22 01:40:04.719,317,1758516004561045629,1758516004719704193,39,136,158.659,0
2025-09-22 01:50:09.484,318,1758516608906575036,1758516609484938082,39,136,578.363,0
2025-09-22 02:00:10.969,319,1758517210693834842,1758517210969760851,39,136,275.926,0
2025-09-22 02:10:15.507,320,1758517815186682196,1758517815507400669,38,135,320.718,0
2025-09-22 02:20:15.761,321,1758518415696668476,1758518415761500404,39,136,64.832,0
2025-09-22 02:30:04.997,322,1758519004963072360,1758519004997482221,39,136,34.41,0
