t_rx_iso,msg_seq,t_tx_ns,t_rx_ns,payload_app,payload_envelope,lat_ms,clock_skew
2025-09-23 07:50:05.895,74,1758624605573398323,1758624605895088919,39,135,321.691,0
2025-09-23 08:00:05.326,75,1758625205112390631,1758625205326006109,38,134,213.615,0
2025-09-23 08:10:05.669,76,1758625805532664762,1758625805669041869,39,135,136.377,0
2025-09-23 08:20:05.911,77,1758626405868143467,1758626405911487915,39,135,43.344,0
2025-09-23 08:30:05.190,78,1758627005132595543,1758627005190164502,38,134,57.569,0
2025-09-23 08:40:05.518,79,1758627605406875611,1758627605518422211,39,135,111.547,0
2025-09-23 08:50:05.826,80,1758628205728277836,1758628205826000742,39,135,97.723,0
2025-09-23 09:00:06.197,81,1758628806020081669,1758628806197762708,38,134,177.681,0
2025-09-23 09:10:05.512,82,1758629405393244565,1758629405511993441,39,135,118.749,0
2025-09-23 09:20:05.792,83,1758630005699179281,1758630005792474693,39,135,93.295,0
2025-09-23 09:30:06.013,84,1758630605997461987,1758630606013235934,42,138,15.774,0
2025-09-23 09:40:05.355,85,1758631205234369770,1758631205354995122,41,137,120.625,0
2025-09-23 09:50:05.582,86,1758631805561863192,1758631805582379250,42,138,20.516,0
2025-09-23 10:00:05.847,87,1758632405798670780,1758632405847665026,42,138,48.994,0
2025-09-23 10:10:06.228,88,1758633006068804009,1758633006228021188,41,137,159.217,0
2025-09-23 10:20:05.727,89,1758633605442164024,1758633605727476439,42,138,285.312,0
2025-09-23 10:30:06.207,90,1758634205916736423,1758634206207712454,42,138,290.976,0
2025-09-23 10:40:05.677,91,1758634805409925189,1758634805677753744,42,138,267.829,0
2025-09-23 10:50:06.179,92,1758635405883264339,1758635406179739879,42,138,296.476,0
2025-09-23 11:00:05.652,93,1758636005395247265,1758636005652725302,42,138,257.478,0
2025-09-23 11:10:05.980,94,1758636605840528824,1758636605980773302,42,138,140.244,0
2025-09-23 11:20:05.331,95,1758637205194781261,1758637205331151717,41,137,136.37,0
2025-09-23 11:30:05.680,96,1758637805530728903,1758637805680811716,42,138,150.083,0
2025-09-23 11:40:05.122,97,1758638404883207781,1758638405122534511,42,138,239.327,0
2025-09-23 11:50:05.431,98,1758639005334011261,1758639005431311094,42,138,97.3,0
2025-09-23 12:00:05.908,99,1758639605642427983,1758639605908149860,42,138,265.722,0
2025-09-23 12:10:05.302,100,1758640205120683110,1758640205302018884,41,137,181.336,0
2025-09-23 12:20:05.527,101,1758640805498825711,1758640805527924426,42,138,29.099,0
2025-09-23 12:30:07.058,102,1758641406730199437,1758641407058866025,42,138,328.667,0
2025-09-23 12:40:05.506,103,1758642005272794846,1758642005506382526,42,138,233.588,0
2025-09-23 12:50:05.827,104,1758642605717638071,1758642605827125160,42,138,109.487,0
2025-09-23 13:00:05.137,105,1758643205024134746,1758643205137163079,41,137,113.028,0
2025-09-23 13:10:05.443,106,1758643805332466192,1758643805443104864,42,138,110.639,0
2025-09-23 13:20:05.654,107,1758644405642161622,1758644405654098347,42,138,11.937,0
2025-09-23 13:30:06.033,108,1758645005853364487,1758645006033013400,42,138,179.649,0
2025-09-23 13:40:05.265,109,1758645605250247933,1758645605265135956,41,137,14.888,0
2025-09-23 13:50:05.531,110,1758646205478975564,1758646205531877720,42,138,52.902,0
2025-09-23 14:00:05.797,111,1758646805734762781,1758646805797860613,42,138,63.098,0
2025-09-23 14:10:05.150,112,1758647405012186994,1758647405150830491,41,137,138.643,0
2025-09-23 14:20:05.462,113,1758648005367361977,1758648005462614004,42,138,95.252,0
2025-09-23 14:30:05.850,114,1758648605676673569,1758648605850968941,42,138,174.295,0
2025-09-23 14:40:06.125,115,1758649206054772102,1758649206125522148,41,137,70.75,0
2025-09-23 14:50:05.477,116,1758649805313982799,1758649805477175458,42,138,163.193,0
2025-09-23 15:00:05.746,117,1758650405671800402,1758650405746315685,42,138,74.515,0
2025-09-23 15:10:06.020,118,1758651005948623709,1758651006020034812,42,138,71.411,0
2025-09-23 15:20:05.369,119,1758651605241181661,1758651605369904089,41,137,128.722,0
2025-09-23 15:30:05.870,120,1758652205578092871,1758652205870356938,42,138,292.264,0
2025-09-23 15:40:06.244,121,1758652806097695334,1758652806244328901,41,137,146.634,0
2025-09-23 15:50:05.741,122,1758653405462548691,1758653405741094377,42,138,278.546,0
2025-09-23 16:00:06.005,123,1758654005947179981,1758654006005424522,42,138,58.245,0
2025-09-23 16:10:05.513,124,1758654605224089089,1758654605513462946,41,137,289.374,0
2025-09-23 16:20:05.786,125,1758655205720858484,1758655205786239922,42,138,65.381,0
2025-09-23 16:30:06.049,126,1758655806004906253,1758655806049291702,41,137,44.385,0
2025-09-23 16:40:05.405,127,1758656405269812219,1758656405405400339,42,138,135.588,0
2025-09-23 16:50:05.771,128,1758657005627260358,1758657005771196021,42,139,143.936,0
2025-09-23 17:00:06.059,129,1758657605966849459,1758657606059354308,42,139,92.505,0
2025-09-23 17:20:05.502,130,1758658805441702766,1758658805502314693,42,139,60.612,0
2025-09-23 17:30:05.773,131,1758659405705379364,1758659405773525195,42,139,68.146,0
2025-09-23 17:40:06.043,132,1758660005991559102,1758660006043545011,42,139,51.986,0
2025-09-23 17:50:05.392,133,1758660605259685916,1758660605392559764,41,138,132.874,0
2025-09-23 18:00:05.887,134,1758661205604533780,1758661205887395778,42,139,282.862,0
2025-09-23 18:10:06.371,135,1758661806124943418,1758661806371209485,41,138,246.266,0
2025-09-23 18:20:05.777,136,1758662405599408339,1758662405777410625,42,139,178.002,0
2025-09-23 18:30:06.041,137,1758663005997858741,1758663006041436775,42,139,43.578,0
2025-09-23 18:40:05.403,138,1758663605250935300,1758663605403437988,41,138,152.503,0
2025-09-23 18:50:05.925,139,1758664205597172274,1758664205925909583,42,139,328.737,0
2025-09-23 19:00:05.279,140,1758664805140497501,1758664805279444593,41,138,138.947,0
2025-09-23 19:10:05.557,141,1758665405478543913,1758665405557404252,42,139,78.86,0
2025-09-23 19:20:05.822,142,1758666005760193481,1758666005822937895,42,139,62.744,0
2025-09-23 19:30:06.095,143,1758666606023111221,1758666606095086752,41,138,71.976,0
2025-09-23 19:40:05.452,144,1758667205272816396,1758667205452182241,42,139,179.366,0
2025-09-23 19:50:05.712,145,1758667805648809177,1758667805712009563,42,139,63.2,0
2025-09-23 20:00:05.983,146,1758668405910079110,1758668405983615314,42,139,73.536,0
2025-09-23 20:10:05.213,147,1758669005200779937,1758669005213937222,41,138,13.157,0
2025-09-23 20:20:05.605,148,1758669605428125532,1758669605605107357,42,139,176.982,0
2025-09-23 20:30:05.878,149,1758670205811987215,1758670205878466827,42,139,66.48,0
2025-09-23 20:40:06.146,150,1758670806099213257,1758670806146899616,41,138,47.686,0
2025-09-23 20:50:05.435,151,1758671405364150751,1758671405435093936,42,139,70.943,0
2025-09-23 21:00:05.705,152,1758672005651334880,1758672005705214402,42,139,53.88,0
2025-09-23 21:10:05.932,153,1758672605918419455,1758672605932167121,42,139,13.748,0
2025-09-23 21:20:05.420,154,1758673205159427491,1758673205420193344,41,138,260.766,0
2025-09-23 21:30:05.688,155,1758673805609727302,1758673805688987714,42,139,79.26,0
2025-09-23 21:40:05.961,156,1758674405876719047,1758674405961099998,42,139,84.381,0
2025-09-23 21:50:05.394,157,1758675005178525011,1758675005394449758,41,138,215.925,0
2025-09-23 22:00:05.668,158,1758675605599217648,1758675605668048665,42,139,68.831,0
2025-09-23 22:10:05.940,159,1758676205864284829,1758676205940359290,42,139,76.074,0
2025-09-23 22:20:05.291,160,1758676805153087119,1758676805291859927,41,138,138.773,0
2025-09-23 22:30:05.562,161,1758677405498353042,1758677405562170389,42,139,63.817,0
2025-09-23 22:40:05.834,162,1758678005768165980,1758678005834094440,42,139,65.928,0
2025-09-23 22:50:05.297,163,1758678605051127774,1758678605297296719,41,138,246.169,0
2025-09-23 23:00:05.573,164,1758679205484800548,1758679205573684086,39,136,88.884,0
2025-09-23 23:10:06.037,165,1758679805760350061,1758679806037410330,39,136,277.06,0
2025-09-23 23:20:06.448,166,1758680406253114961,1758680406448166829,38,135,195.052,0
2025-09-23 23:30:05.760,167,1758681005654184986,1758681005760016896,39,136,105.832,0
2025-09-23 23:40:06.048,168,1758681605970612886,1758681606048056803,39,136,77.444,0
2025-09-23 23:50:06.471,169,1758682206266833209,1758682206471465172,38,135,204.632,0
2025-09-24 00:00:07.723,170,1758682807653681003,1758682807723760938,39,136,70.08,0
2025-09-24 00:10:06.185,171,1758683405909441293,1758683406185403014,39,136,275.962,0
2025-09-24 00:20:05.441,172,1758684005390762391,1758684005441167580,39,136,50.405,0
2025-09-24 00:30:05.937,173,1758684605637169174,1758684605937944160,39,136,300.775,0
2025-09-24 00:40:06.176,174,1758685206160918201,1758685206176836171,38,135,15.918,0
2025-09-24 00:50:05.404,175,1758685805389577147,1758685805404511863,39,136,14.935,0
2025-09-24 01:00:05.911,176,1758686405617076610,1758686405911883878,39,136,294.807,0
2025-09-24 01:10:06.307,177,1758687006120959533,1758687006307401311,38,135,186.442,0
2025-09-24 01:20:05.571,178,1758687605501743819,1758687605571948103,39,136,70.204,0
2025-09-24 01:30:05.861,179,1758688205762000874,1758688205861751810,39,136,99.751,0
2025-09-24 01:40:06.210,180,1758688806077899459,1758688806210043290,38,135,132.144,0
2025-09-24 01:50:05.619,181,1758689405422142699,1758689405619899247,39,136,197.757,0
2025-09-24 02:00:06.111,182,1758690005826100635,1758690006111659378,39,136,285.559,0
2025-09-24 02:10:05.621,183,1758690605303997455,1758690605621956760,39,136,317.959,0
2025-09-24 02:20:06.893,184,1758691206817245889,1758691206893604947,39,136,76.359,0
2025-09-24 02:30:05.320,185,1758691805112635426,1758691805320909884,38,135,208.274,0
2025-09-24 02:40:05.621,186,1758692405535930158,1758692405621683197,39,136,85.753,0
2025-09-24 02:50:08.116,187,1758693007827204367,1758693008116772044,39,136,289.568,0
2025-09-24 03:00:06.446,188,1758693606304120586,1758693606446361434,39,136,142.241,0
2025-09-24 03:10:07.784,189,1758694207637798774,1758694207784474074,39,136,146.675,0
2025-09-24 03:20:06.162,190,1758694805987806149,1758694806162096047,39,136,174.29,0
2025-09-24 03:30:05.641,191,1758695405372200041,1758695405641600305,39,136,269.4,0
2025-09-24 03:40:05.861,192,1758696005845714957,1758696005861535328,39,136,15.82,0
2025-09-24 03:50:06.244,193,1758696606078464960,1758696606244157255,38,135,165.692,0
2025-09-24 04:00:05.615,194,1758697205439739264,1758697205615703480,39,136,175.964,0
2025-09-24 04:10:06.952,195,1758697806799262919,1758697806952248865,39,136,152.986,0
2025-09-24 04:20:06.422,196,1758698406160463533,1758698406422909040,38,135,262.446,0
2025-09-24 04:30:08.745,197,1758699008623460682,1758699008745104072,39,136,121.643,0
2025-09-24 04:40:06.005,198,1758699605945312722,1758699606005424391,39,136,60.112,0
2025-09-24 04:50:05.428,199,1758700205219437704,1758700205428065964,38,135,208.628,0
2025-09-24 05:00:05.876,200,1758700805636824021,1758700805876632771,39,136,239.809,0
2025-09-24 05:10:05.356,201,1758701405087998129,1758701405356618605,38,135,268.62,0
2025-09-24 05:20:05.829,202,1758702005561753358,1758702005829952165,39,136,268.199,0
2025-09-24 05:30:06.362,203,1758702606047241681,1758702606362371553,38,135,315.13,0
2025-09-24 05:40:05.758,204,1758703205547984080,1758703205758831766,39,136,210.848,0
2025-09-24 05:50:06.197,205,1758703805958442191,1758703806197144850,39,136,238.703,0
2025-09-24 06:00:05.548,206,1758704405407188319,1758704405548861388,39,136,141.673,0
2025-09-24 06:10:07.835,207,1758705007748533191,1758705007835530292,39,136,86.997,0
2025-09-24 06:20:06.329,208,1758705606055349875,1758705606329296077,38,135,273.946,0
2025-09-24 06:30:05.833,209,1758706205514691520,1758706205833591321,39,136,318.9,0
2025-09-24 06:40:06.240,210,1758706806045603423,1758706806240254450,38,135,194.651,0
2025-09-24 06:50:07.501,211,1758707407449759735,1758707407501450969,39,136,51.691,0
2025-09-24 07:00:05.719,212,1758708005703622358,1758708005719193500,39,136,15.571,0
