t_rx_iso,msg_seq,t_tx_ns,t_rx_ns,payload_app,payload_envelope,lat_ms,clock_skew
2025-09-23 13:49:16.075,108,1758646156006807126,1758646156071097763,467,491,64.291,0
2025-09-23 13:59:16.318,109,1758646756224843453,1758646756316115432,463,487,91.272,0
2025-09-23 14:09:16.450,110,1758647356433128450,1758647356446300832,463,487,13.172,0
2025-09-23 14:19:16.925,111,1758647956628722791,1758647956922806306,467,491,294.084,0
2025-09-23 14:29:16.844,112,1758648556820542755,1758648556841088757,467,491,20.546,0
2025-09-23 14:39:16.360,113,1758649156037377806,1758649156356906575,467,491,319.529,0
2025-09-23 14:49:16.335,114,1758649756254939556,1758649756332494123,467,491,77.555,0
2025-09-23 14:59:16.596,115,1758650356465645858,1758650356592938402,467,491,127.293,0
2025-09-23 15:09:15.946,116,1758650955673835171,1758650955943928588,467,491,270.093,0
2025-09-23 15:19:15.913,117,1758651555881039638,1758651555910407043,467,491,29.367,0
2025-09-23 15:29:16.412,118,1758652156101091693,1758652156409550398,467,491,308.459,0
2025-09-23 15:39:16.479,119,1758652756299138210,1758652756475446725,467,491,176.309,0
2025-09-23 15:49:16.614,120,1758653356482307637,1758653356610288784,467,491,127.981,0
2025-09-23 15:59:15.939,121,1758653955687169474,1758653955936017322,467,491,248.848,0
2025-09-23 16:09:16.056,122,1758654555896569815,1758654556053096375,463,487,156.527,0
2025-09-23 16:19:16.331,123,1758655156116926666,1758655156328024650,467,491,211.098,0
2025-09-23 16:29:16.594,124,1758655756325131390,1758655756591171063,467,491,266.04,0
2025-09-23 16:39:16.566,125,1758656356522297412,1758656356562697980,463,487,40.401,0
2025-09-23 16:49:16.941,126,1758656956712247472,1758656956938361069,467,491,226.114,0
2025-09-23 16:59:15.986,127,1758657555919558936,1758657555983585895,467,491,64.027,0
2025-09-23 17:19:16.354,128,1758658756353650309,1758658756350852664,463,487,0.0,1
2025-09-23 17:29:16.624,129,1758659356562383881,1758659356620489311,467,491,58.105,0
2025-09-23 17:39:16.776,130,1758659956772035772,1758659956772028701,467,491,0.0,1
2025-09-23 17:49:16.242,131,1758660555983438881,1758660556238688332,467,491,255.249,0
2025-09-23 17:59:16.430,132,1758661156200470636,1758661156427544881,467,491,227.074,0
2025-09-23 18:09:16.607,133,1758661756399999062,1758661756603709134,463,487,203.71,0
2025-09-23 18:19:16.877,134,1758662356583883479,1758662356874027424,467,491,290.144,0
2025-09-23 18:29:15.966,135,1758662955790773733,1758662955963688659,467,491,172.915,0
2025-09-23 18:39:16.251,136,1758663556004944989,1758663556248402709,463,487,243.458,0
2025-09-23 18:49:16.468,137,1758664156221477148,1758664156464600119,463,487,243.123,0
2025-09-23 18:59:16.743,138,1758664756419239714,1758664756740152025,467,491,320.912,0
2025-09-23 19:09:16.711,139,1758665356608764807,1758665356707989426,463,487,99.225,0
2025-09-23 19:19:16.980,140,1758665956791853816,1758665956976952893,467,491,185.099,0
2025-09-23 19:29:16.330,141,1758666556005392149,1758666556326656220,467,491,321.264,0
2025-09-23 19:39:16.300,142,1758667156217202177,1758667156297650313,467,491,80.448,0
2025-09-23 19:49:16.563,143,1758667756432473870,1758667756560397777,463,487,127.924,0
2025-09-23 19:59:16.835,144,1758668356643169179,1758668356831969389,467,491,188.8,0
2025-09-23 20:09:15.876,145,1758668955849567271,1758668955873469869,467,491,23.903,0
2025-09-23 20:19:16.148,146,1758669556068455892,1758669556145632603,467,491,77.177,0
2025-09-23 20:29:16.417,147,1758670156286032160,1758670156414021051,463,487,127.989,0
2025-09-23 20:39:16.691,148,1758670756491861541,1758670756687508897,467,491,195.647,0
2025-09-23 20:49:16.898,149,1758671356691418673,1758671356894949918,467,491,203.531,0
2025-09-23 20:59:15.942,150,1758671955885919400,1758671955939412410,467,491,53.493,0
2025-09-23 21:09:16.308,151,1758672556098546808,1758672556304109439,467,491,205.563,0
2025-09-23 21:19:16.578,152,1758673156295438031,1758673156574882598,463,487,279.445,0
2025-09-23 21:29:16.517,153,1758673756503903026,1758673756513829543,467,491,9.927,0
2025-09-23 21:39:15.891,154,1758674355715317516,1758674355888632792,467,491,173.315,0
2025-09-23 21:49:15.933,155,1758674955919130181,1758674955929444828,467,491,10.315,0
2025-09-23 21:59:16.210,156,1758675556138472060,1758675556207066144,467,491,68.594,0
2025-09-23 22:09:16.484,157,1758676156349730555,1758676156481068981,467,491,131.338,0
2025-09-23 22:19:15.834,158,1758676755550257903,1758676755831521380,467,491,281.263,0
2025-09-23 22:29:17.025,159,1758677356745447176,1758677357021322702,463,487,275.876,0
2025-09-23 22:39:16.069,160,1758677955936647897,1758677956066257918,467,491,129.61,0
2025-09-23 22:49:16.390,161,1758678556137724921,1758678556387139328,467,491,249.414,0
2025-09-23 22:59:16.423,162,1758679156345932188,1758679156420637081,463,487,74.705,0
2025-09-23 23:09:16.886,163,1758679756556317346,1758679756882983352,463,487,326.666,0
2025-09-23 23:19:16.990,164,1758680356753072700,1758680356987658487,463,487,234.586,0
2025-09-23 23:29:16.232,165,1758680955952619046,1758680956228889216,463,487,276.27,0
2025-09-23 23:39:16.283,166,1758681556162708889,1758681556280037335,463,487,117.328,0
2025-09-23 23:49:16.530,167,1758682156353271216,1758682156528080765,463,487,174.81,0
2025-09-23 23:59:16.584,168,1758682756556699121,1758682756580567709,463,487,23.869,0
2025-09-24 00:09:16.881,169,1758683356765918170,1758683356878616402,463,487,112.698,0
2025-09-24 00:19:20.206,170,1758683959970713299,1758683960203901432,463,487,233.188,0
2025-09-24 00:29:16.404,171,1758684556185351416,1758684556401887465,459,483,216.536,0
2025-09-24 00:39:16.562,172,1758685156382075446,1758685156560137103,459,483,178.062,0
2025-09-24 00:49:16.681,173,1758685756567236494,1758685756677839443,463,487,110.603,0
2025-09-24 00:59:18.796,174,1758686358754260808,1758686358793548276,463,487,39.287,0
2025-09-24 01:09:15.978,175,1758686955961385958,1758686955975091242,463,487,13.705,0
2025-09-24 01:19:16.191,176,1758687556174306667,1758687556188035732,463,487,13.729,0
2025-09-24 01:29:17.972,177,1758688157381635647,1758688157969187208,463,487,587.552,0
2025-09-24 01:39:16.629,178,1758688756580510127,1758688756626546062,463,487,46.036,0
2025-09-24 01:49:17.824,179,1758689357770813308,1758689357820736391,459,483,49.923,0
2025-09-24 01:59:16.146,180,1758689955968534166,1758689956143728128,463,487,175.194,0
2025-09-24 02:09:19.492,181,1758690559188867065,1758690559489709773,463,487,300.843,0
2025-09-24 02:19:18.499,182,1758691158402173232,1758691158496025394,459,483,93.852,0
2025-09-24 02:29:19.764,183,1758691759598318513,1758691759760878136,463,487,162.56,0
2025-09-24 02:39:20.085,184,1758692359788374220,1758692360082672349,463,487,294.298,0
2025-09-24 02:49:16.112,185,1758692955988484619,1758692956109766685,463,487,121.282,0
2025-09-24 02:59:16.312,186,1758693556202661239,1758693556308890401,463,487,106.229,0
2025-09-24 03:09:17.471,187,1758694156414876222,1758694157467703428,459,483,1052.827,0
2025-09-24 03:19:16.853,188,1758694756620664555,1758694756850398533,463,487,229.734,0
2025-09-24 03:29:17.082,189,1758695356817980985,1758695357079775556,463,487,261.795,0
2025-09-24 03:39:16.283,190,1758695956019253622,1758695956279530349,463,487,260.277,0
2025-09-24 03:49:17.861,191,1758696556217939423,1758696557858196844,463,487,1640.257,0
2025-09-24 03:59:17.520,192,1758697157424457244,1758697157517209181,463,487,92.752,0
2025-09-24 04:09:16.646,193,1758697756629648394,1758697756644073301,463,487,14.425,0
2025-09-24 04:19:16.001,194,1758698355827385783,1758698355998803427,463,487,171.418,0
2025-09-24 04:29:18.510,195,1758698957039682401,1758698958506418584,463,487,1466.736,0
2025-09-24 04:39:16.466,196,1758699556248521017,1758699556463217431,463,487,214.696,0
2025-09-24 04:49:16.553,197,1758700156442732410,1758700156549973483,463,487,107.241,0
2025-09-24 04:59:16.727,198,1758700756621889131,1758700756723906390,463,487,102.017,0
2025-09-24 05:09:18.886,199,1758701358821080260,1758701358882648824,463,487,61.569,0
2025-09-24 05:19:16.354,200,1758701956030328778,1758701956351093997,463,487,320.765,0
2025-09-24 05:29:16.552,201,1758702556227271790,1758702556549231464,463,487,321.96,0
2025-09-24 05:39:17.753,202,1758703157432287257,1758703157750659160,463,487,318.372,0
2025-09-24 05:49:16.914,203,1758703756634617232,1758703756910968081,463,487,276.351,0
2025-09-24 05:59:16.045,204,1758704355830199081,1758704356042812746,463,487,212.614,0
2025-09-24 06:09:16.368,205,1758704956039957370,1758704956364908327,459,483,324.951,0
2025-09-24 06:19:16.501,206,1758705556241339695,1758705556498433705,463,487,257.094,0
2025-09-24 06:29:16.684,207,1758706156444808725,1758706156681034933,463,487,236.226,0
2025-09-24 06:39:16.710,208,1758706756643954314,1758706756707039563,463,487,63.085,0
2025-09-24 06:49:15.899,209,1758707355834570963,1758707355895957097,463,487,61.386,0
2025-09-24 06:59:16.346,210,1758707956042967394,1758707956344114197,463,487,301.147,0
2025-09-24 07:09:16.476,211,1758708556256163630,1758708556473452029,463,487,217.288,0
2025-09-24 07:19:16.520,212,1758709156455271007,1758709156517254686,463,487,61.984,0
2025-09-24 07:29:16.962,213,1758709756640784948,1758709756960083989,463,487,319.299,0
2025-09-24 07:39:15.902,214,1758710355845719488,1758710355899543149,463,487,53.824,0
2025-09-24 07:49:16.076,215,1758710956064240617,1758710956073210321,463,487,8.97,0
2025-09-24 07:59:16.297,216,1758711556271715627,1758711556294674839,459,483,22.959,0
2025-09-24 08:09:16.730,217,1758712156464404378,1758712156726376226,463,487,261.972,0
2025-09-24 08:19:15.916,218,1758712755668936939,1758712755912958717,467,491,244.022,0
2025-09-24 08:29:16.089,219,1758713355872765107,1758713356086655074,463,487,213.89,0
2025-09-24 08:39:16.367,220,1758713956095438962,1758713956363730884,467,491,268.292,0
2025-09-24 08:49:16.573,221,1758714556295688887,1758714556570787175,467,491,275.098,0
2025-09-24 08:59:16.784,222,1758715156478394654,1758715156781704284,467,491,303.31,0
2025-09-24 09:09:16.914,223,1758715756683259961,1758715756912218562,463,487,228.959,0
2025-09-24 09:19:17.060,224,1758716356883319376,1758716357057680970,467,491,174.362,0
2025-09-24 09:29:16.259,225,1758716956104454825,1758716956255987565,467,491,151.533,0
2025-09-24 09:39:16.437,226,1758717556294154812,1758717556434241852,467,491,140.087,0
2025-09-24 09:49:16.652,227,1758718156501768859,1758718156649827763,467,491,148.059,0
2025-09-24 09:59:16.897,228,1758718756708788063,1758718756894533878,467,491,185.746,0
2025-09-24 10:09:16.166,229,1758719355912311082,1758719356162871241,467,491,250.56,0
2025-09-24 10:19:16.404,230,1758719956130493790,1758719956401839784,467,491,271.346,0
2025-09-24 10:29:16.612,231,1758720556327900892,1758720556609886095,463,487,281.985,0
2025-09-24 10:39:16.817,232,1758721156536048404,1758721156813694654,467,491,277.646,0
2025-09-24 10:49:15.918,233,1758721755747623249,1758721755915778980,467,491,168.156,0
2025-09-24 10:59:18.025,234,1758722357954172570,1758722358021996545,467,491,67.824,0
2025-09-24 11:09:16.259,235,1758722956169480778,1758722956256814988,463,487,87.334,0
2025-09-24 11:19:16.458,236,1758723556382393183,1758723556456121781,467,491,73.729,0
2025-09-24 11:29:16.586,237,1758724156568979812,1758724156583522170,467,491,14.542,0
2025-09-24 11:39:16.936,238,1758724756751674384,1758724756933639671,467,491,181.965,0
2025-09-24 11:49:15.978,239,1758725355962015383,1758725355976108136,463,487,14.093,0
2025-09-24 11:59:16.512,240,1758725956178758751,1758725956509002825,467,491,330.244,0
2025-09-24 12:09:16.646,241,1758726556388872992,1758726556642819381,467,491,253.946,0
2025-09-24 12:19:15.875,242,1758727155586533896,1758727155871321303,467,491,284.787,0
2025-09-24 12:29:15.866,243,1758727755766628581,1758727755863616245,463,487,96.988,0
2025-09-24 12:39:16.109,244,1758728355977096982,1758728356105588745,467,491,128.492,0
2025-09-24 12:49:16.315,245,1758728956195629407,1758728956311831840,467,491,116.202,0
2025-09-24 12:59:16.735,246,1758729556403262492,1758729556731473053,467,491,328.211,0
2025-09-24 13:09:16.861,247,1758730156607642565,1758730156857996675,467,491,250.354,0
2025-09-24 13:19:17.017,248,1758730756798189924,1758730757014871078,467,491,216.681,0
2025-09-24 13:29:16.126,249,1758731356009935082,1758731356123219020,467,491,113.284,0
2025-09-24 13:39:16.300,250,1758731956222707889,1758731956296722880,463,487,74.015,0
2025-09-24 13:49:16.639,251,1758732556434206955,1758732556635626159,467,491,201.419,0
2025-09-24 13:59:15.877,252,1758733155630853033,1758733155874427901,467,491,243.575,0
2025-09-24 14:09:16.998,253,1758733756819311687,1758733756996116223,463,487,176.805,0
2025-09-24 14:19:16.195,254,1758734356033667240,1758734356192488424,463,487,158.821,0
2025-09-24 14:29:16.514,255,1758734956247511847,1758734956511668803,467,491,264.157,0
2025-09-24 14:39:16.575,256,1758735556458560967,1758735556572448730,467,491,113.888,0
2025-09-24 14:49:16.919,257,1758736156654162216,1758736156916051636,463,487,261.889,0
2025-09-24 14:59:15.960,258,1758736755852369647,1758736755957643283,467,491,105.274,0
2025-09-24 15:09:16.231,259,1758737356061459767,1758737356228372517,467,491,166.913,0
2025-09-24 15:19:16.504,260,1758737956249678869,1758737956501135345,463,487,251.456,0
2025-09-24 15:29:16.775,261,1758738556460263196,1758738556772300263,467,491,312.037,0
2025-09-24 15:39:16.689,262,1758739156667605908,1758739156685086913,463,487,17.481,0
2025-09-24 15:49:17.009,263,1758739756874008227,1758739757006019921,463,487,132.012,0
2025-09-24 15:59:16.232,264,1758740356094662779,1758740356229053291,463,487,134.391,0
2025-09-24 16:09:16.487,265,1758740956310814111,1758740956484121020,467,491,173.307,0
2025-09-24 16:19:16.580,266,1758741556514802972,1758741556576834058,463,487,62.031,0
2025-09-24 16:29:15.976,267,1758742155707117630,1758742155972474528,463,487,265.357,0
2025-09-24 16:39:16.010,268,1758742755916652573,1758742756007831541,467,491,91.179,0
2025-09-24 16:49:16.397,269,1758743356130610742,1758743356393397958,467,491,262.787,0
2025-09-24 16:59:16.543,270,1758743956345214746,1758743956540377952,467,491,195.163,0
2025-09-24 17:09:16.815,271,1758744556546383091,1758744556812556665,467,491,266.174,0
2025-09-24 17:19:16.993,272,1758745156735564573,1758745156989739881,467,491,254.175,0
2025-09-24 17:29:16.035,273,1758745755948346221,1758745756032366204,467,491,84.02,0
2025-09-24 17:39:16.306,274,1758746356170384264,1758746356303618159,463,487,133.234,0
2025-09-24 17:49:16.578,275,1758746956388788057,1758746956575613965,467,491,186.826,0
2025-09-24 17:59:16.853,276,1758747556601116291,1758747556846351841,467,491,245.236,0
2025-09-24 18:09:17.022,277,1758748156807448398,1758748157019336984,467,491,211.889,0
2025-09-24 18:19:16.141,278,1758748756018817872,1758748756138005353,467,491,119.187,0
2025-09-24 18:29:16.468,279,1758749356216744422,1758749356465525877,467,491,248.781,0
2025-09-24 18:39:16.739,280,1758749956428633973,1758749956736624041,463,487,307.99,0
2025-09-24 18:49:16.695,281,1758750556637608999,1758750556691740259,467,491,54.131,0
2025-09-24 18:59:16.040,282,1758751155848699382,1758751156036867304,467,491,188.168,0
2025-09-24 19:09:16.313,283,1758751756067811655,1758751756310157577,467,491,242.346,0
2025-09-24 19:19:16.585,284,1758752356280874828,1758752356582446521,467,491,301.572,0
2025-09-24 19:29:16.557,285,1758752956490036854,1758752956554365678,467,491,64.329,0
2025-09-24 19:39:15.710,286,1758753555693015422,1758753555706744128,463,487,13.729,0
2025-09-24 19:49:16.489,287,1758754155886898822,1758754156484736342,467,491,597.838,0
2025-09-24 19:59:16.119,288,1758754756102164247,1758754756115535615,467,491,13.371,0
2025-09-24 20:09:16.562,289,1758755356288236619,1758755356560103644,467,491,271.867,0
2025-09-24 20:19:16.746,290,1758755956498893646,1758755956743402288,467,491,244.509,0
2025-09-24 20:29:17.015,291,1758756556709013744,1758756557011944266,463,487,302.931,0
2025-09-24 20:39:16.057,292,1758757155918049302,1758757156054193562,467,491,136.144,0
2025-09-24 20:49:16.312,293,1758757756140149440,1758757756309114676,467,491,168.965,0
2025-09-24 20:59:16.584,294,1758758356354907648,1758758356580954984,467,491,226.047,0
2025-09-24 21:09:16.855,295,1758758956565023170,1758758956851529815,463,487,286.507,0
2025-09-24 21:19:15.878,296,1758759555767835824,1758759555875521468,463,487,107.686,0
2025-09-24 21:29:16.293,297,1758760155981835214,1758760156290616253,463,487,308.781,0
2025-09-24 21:39:16.489,298,1758760756198346185,1758760756486245971,463,487,287.9,0
2025-09-24 21:49:16.572,299,1758761356397563377,1758761356568648204,463,487,171.085,0
2025-09-24 21:59:16.812,300,1758761956582256093,1758761956809251100,463,487,226.995,0
2025-09-24 22:09:16.918,301,1758762556790063558,1758762556915740874,459,483,125.677,0
2025-09-24 22:19:16.264,302,1758763156004001404,1758763156261865261,463,487,257.864,0
2025-09-24 22:29:16.502,303,1758763756216666030,1758763756499527574,463,487,282.862,0
2025-09-24 22:39:16.632,304,1758764356424711857,1758764356629765741,463,487,205.054,0
2025-09-24 22:49:16.754,305,1758764956617496967,1758764956750815538,463,487,133.319,0
2025-09-24 22:59:17.072,306,1758765556803944290,1758765557069180099,463,487,265.236,0
2025-09-24 23:09:16.305,307,1758766156015216960,1758766156302574388,463,487,287.357,0
2025-09-24 23:19:16.382,308,1758766756234635862,1758766756379531330,459,483,144.895,0
2025-09-24 23:29:16.618,309,1758767356447239662,1758767356615919638,463,487,168.68,0
2025-09-24 23:39:16.850,310,1758767956652947104,1758767956847741519,463,487,194.794,0
2025-09-24 23:49:15.861,311,1758768555847936007,1758768555858433840,463,487,10.498,0
